HH_ID,FOOD_PRE,FOOD_VFM,FOOD_ECO,CLEANO_PRE,CLEANO_VFM,CLEANO_ECO,PC_PRE,PC_VFM,PC_ECO,FOOD_TOT,CLEANO_TOT,PC_TOT,TOTAL
12118,487552.6725,933909.0013,249830.6283,156568.73,152005.13,28676.55,63428.44,66630.8,17072.6,1671292.302,337250.41,147131.84,2155674.552
12119,1412055.57,2212068.369,2310607.9,190364.37,739903.37,63669.7,1406675.67,813133.42,476309.85,5934731.839,993937.44,2696118.94,9624788.219
12120,7609076.734,9356484.29,2015010.464,294114.35,748822.55,780479.45,1821424.33,902932.82,1660940.77,18980571.49,1823416.35,4385297.92,25189285.76
12121,1137891.64,5204546.811,1441342.918,503753.12,171808.33,158522.08,162101.45,197710.33,207578.29,7783781.369,834083.53,567390.07,9185254.969
12122,7594192.521,8847389.428,5701474.474,391959.54,905199.02,29566.65,567437.62,438423.26,11523.75,22143056.42,1326725.21,1017384.63,24487166.26
12123,6604782.971,11450882.38,3754637.614,596420.62,1744549.04,520946.99,815412.87,2056299.33,1024772.77,21810302.97,2861916.65,3896484.97,28568704.59
12124,2395435.559,4325152.117,1460010.683,527307.39,882683.31,161290.9,433157.05,1181397.06,131482.9,8180598.358,1571281.6,1746037.01,11497916.97
12125,328759.4716,1146426.187,637637.2663,69706.1,111864.67,40642.1,116236.84,137419.37,45304.16,2112822.924,222212.87,298960.37,2633996.164
12126,262295.6876,607377.6982,166136.4384,116919.68,62325.1,0,37530.88,167012.08,23866,1035809.824,179244.78,228408.96,1443463.564
12127,336923.38,1516343.577,655223.5464,14227.88,220553.29,115023.01,140548.67,201002.15,99800.74,2508490.503,349804.18,441351.56,3299646.243
12128,488130.202,1338368.799,387289.073,22019.96,87828.33,9309.97,35580.08,67975.17,74570.41,2213788.074,119158.26,178125.66,2511071.994
12129,267258.25,521527.0332,221484.964,70341,84797.11,32934.51,17425.01,0,11836.25,1010270.247,188072.62,29261.26,1227604.127
12130,517740.0208,912870.9999,174808.237,80535.77,36365.33,21534.74,81809.45,80106.99,40050.39,1605419.258,138435.84,201966.83,1945821.928
12131,705338.09,2549824.689,403929.2234,95979.53,120759.99,12587.4,3068,108932.4,19058.5,3659092.002,229326.92,131058.9,4019477.822
12132,5104358.537,9453866.843,3747317.813,157192.2,756891.64,358369.07,253870.34,599449,334734.88,18305543.19,1272452.91,1188054.22,20766050.32
12133,766974.1884,1391481.208,992329.3737,90241.15,134977.86,7944.75,52183.9,43543.5,5292.3,3150784.77,233163.76,101019.7,3484968.23
12134,2849221.497,7383224.877,1299525.114,863249.51,909969.32,140084.05,45392.16,376088.4,488972.6,11531971.49,1913302.88,910453.16,14355727.53
12135,627459.3092,1696857.795,415046.61,136496.52,283942.46,6703.5,152407.9,537406.07,145526.95,2739363.714,427142.48,835340.92,4001847.114
12136,86527.48,297855.72,297097.6228,2407.84,53229.63,14440.72,18167.52,33623.28,5715.08,681480.8228,70078.19,57505.88,809064.8928
12137,458969.7734,585415.8369,84246.7576,70065.23,80290.75,12202.85,37314.28,82259.22,65242.73,1128632.368,162558.83,184816.23,1476007.428
12138,3800026.109,4905242.559,3785517.005,132810.38,219070.35,23253.4,0,97104.45,10295.5,12490785.67,375134.13,107399.95,12973319.75
12139,46436.0256,108951.5769,55621.0506,7434.54,6482.82,0,6767.1,13565.1,2410.2,211008.6531,13917.36,22742.4,247668.4131
12140,955636.87,4842211.111,2270868.982,91273.26,476840.7,348663.68,95390.68,168099.1,301669.69,8068716.962,916777.64,565159.47,9550654.072
12141,2337485.668,7626922.293,2583925.105,1424674.19,507480.02,592082.3286,347121.3,784034.31,576770.22,12548333.07,2524236.539,1707925.83,16780495.43
12142,640755.6832,1279405.948,382196.7943,139591.62,251180.9,63196.75,47382.73,39855.68,51208.4,2302358.425,453969.27,138446.81,2894774.505
12143,2511469.989,5062964.843,857378.7261,469286.55,295201.15,244189.24,0,164322.9,75469.8625,8431813.557,1008676.94,239792.7625,9680283.26
12144,2596668.593,7145265.746,1247021.19,296437.12,954876.99,411393.41,231792.54,226248.62,464350.42,10988955.53,1662707.52,922391.58,13574054.63
12145,1243713.28,4804864.091,1102849.265,156706.75,549218.69,82761.94,96654.71,149913.95,106135.1,7151426.636,788687.38,352703.76,8292817.776
12146,3174706.264,9268282.896,2662956.119,645894.3,1388090.87,252235.08,0,452116.77,413032.36,15105945.28,2286220.25,865149.13,18257314.66
12147,1062252.445,1448178.379,372221.0254,284627.92,163755.29,68982.37,105270.8,107882.09,105969.19,2882651.849,517365.58,319122.08,3719139.509
12148,1777191.821,2089232.91,491746.3447,81799.4,75603.18,8428.6,73202.98,364779.51,9726.15,4358171.076,165831.18,447708.64,4971710.896
12149,3017717.907,4476929.536,1420395.921,127704.66,411314.52,34065.65,561056.9375,369862.59,238452.62,8915043.363,573084.83,1169372.148,10657500.34
12150,25778.5,76486.7273,36016.8,3225,6153.3,1436.2,1199.7,6204.9,425.7,138282.0273,10814.5,7830.3,156926.8273
12151,6420134.32,10766838.15,3036446.733,575719.85,2367480.09,256081.38,273731.4,769176.69,511298.84,20223419.2,3199281.32,1554206.93,24976907.45
12152,621182.3652,2435348.002,1087276.45,29150,127776.57,80521.3,39166.03,46973,103817.93,4143806.817,237447.87,189956.96,4571211.647
12153,4431936.655,10455484.78,2262346.487,445920.208,2066471.25,249276.66,341931.28,1639643.76,485094.06,17149767.92,2761668.118,2466669.1,22378105.13
12154,5099418.026,10413779.72,1524439.089,210558.82,184122.69,40004.88,276288.73,409706.29,201249.52,17037636.83,434686.39,887244.54,18359567.76
12155,613929.6214,990530.3935,427179.7918,15229.02,40311.13,13230.8,6333.96,42571.27,12491.99,2031639.807,68770.95,61397.22,2161807.977
12156,589271.4168,1684317.738,572205.0928,118951.44,275897.14,32751.57,45554.43,101734.76,19812.16,2845794.247,427600.15,167101.35,3440495.747
12157,686311.5524,1499312.26,450049.748,46762.55,89069.7,11310.96,15344.95,65009.8,24887.4,2635673.561,147143.21,105242.15,2888058.921
12158,851880.3192,3403900.89,1314681.339,185915.47,136917.29,82142.09,64438.51,193626.19,252743.12,5570462.548,404974.85,510807.82,6486245.218
12159,2569022.116,4928511.484,2119974.533,259164.09,245620.18,35009.01,221185.74,248260.31,210226.41,9617508.132,539793.28,679672.46,10836973.87
12160,1202926.66,5317116.896,282028.88,232810.83,613001.85,121396.35,435327.03,213077.18,159134,6802072.436,967209.03,807538.21,8576819.676
12161,2099405.276,3695492.288,760683.8018,172985.37,500940.18,243422.57,324498.63,370986.43,88885.84,6555581.367,917348.12,784370.9,8257300.387
12162,5416886.692,13176297.81,2839013.085,801394.27,2311269.29,277328.46,346726.81,1192804.61,452686.9,21432197.59,3389992.02,1992218.32,26814407.93
12163,3936857.996,13827074.36,4039597.687,936756.07,976619.23,221087.5,525315.55,876420.5,450868.17,21803530.04,2134462.8,1852604.22,25790597.06
12164,1886718.22,5040975.341,1597764.072,67470.3,443483.28,178188.75,13635,258118.25,474305.13,8525457.633,689142.33,746058.38,9960658.343
12165,1088329.559,1858571.534,676245.8921,409691.72,409535.51,111191.46,185485.69,239246.26,23388.24,3623146.984,930418.69,448120.19,5001685.864
12166,6322881.008,7444299.755,1888596.269,183200.35,322257.55,113020.75,358178.318,644853.12,194921.34,15655777.03,618478.65,1197952.778,17472208.46
12167,856444.5616,1588419.603,716119.7993,66958.35,172630.95,44657.2,45336.43,169336.7,129012.68,3160983.963,284246.5,343685.81,3788916.273
12168,3974421.59,10515498.11,3383883.196,1894446.38,221764.65,214946.32,1025666.4,1079667.3,862655.05,17873802.9,2331157.35,2967988.75,23172949
12169,3273338.38,11136812.2,2562983.771,151895,623665.49,240612.2,170191.75,336918.96,348590.9,16973134.35,1016172.69,855701.61,18845008.65
12170,304751.1295,638716.7491,152139.165,62968.25,78945.14,11817.8,12140.43,310837.4,45940.95,1095607.044,153731.19,368918.78,1618257.014
12171,447313.6,1279581.9,420191.2042,81815.83,308395.16,103726.1,71955,54489,251011.52,2147086.704,493937.09,377455.52,3018479.314
12172,807380.73,1025906.483,179042.45,95147.2,72861,24518.44,121509.6,135596.04,77698.6,2012329.663,192526.64,334804.24,2539660.543
12173,3738956.146,14984855.45,3367194.4,0,345996.41,151371.28,0,41867.56,40308,22091005.99,497367.69,82175.56,22670549.24
12174,380772.1141,739216.5509,175337.5106,52029.59,77431.85,13053.2,24971.28,109350.53,37286.4,1295326.176,142514.64,171608.21,1609449.026
12175,252141.2,577419.9478,246910.454,55967.54,87564.19,0,19040.67,56317.87,17502.61,1076471.602,143531.73,92861.15,1312864.482
12176,132875.8856,470279.451,272921.4479,28583.1,93005.41,9634.45,18475,61226.45,24466.86,876076.7845,131222.96,104168.31,1111468.055
12177,198798.05,1138934.344,265844.55,78983.58,19016.91,5600.85,40940.62,49106.51,46722.77,1603576.944,103601.34,136769.9,1843948.184
12178,227861.3176,985396.5815,383574.7477,166382.5,102041.41,26259.4,28160.5,134507.94,121485.44,1596832.647,294683.31,284153.88,2175669.837
12179,890358.0865,1829745.388,861711.5641,4370.4,49124.75,17678.8,153514.72,460500.56,69220.66,3581815.038,71173.95,683235.94,4336224.928
12180,165239.2718,735391.4797,268514.368,20328.25,43710.59,3813.95,29544.12,65367.15,128098.02,1169145.12,67852.79,223009.29,1460007.2
12181,392180.4187,1043840.957,504390.032,27898.6,171731.01,34563.14,50987.26,104381.05,122620.25,1940411.408,234192.75,277988.56,2452592.718
12182,1101748.78,4559540.798,2134097.571,441336.05,193497.47,195836.37,78282.86,108779.91,436657.48,7795387.149,830669.89,623720.25,9249777.289
12183,511618.508,1467654.294,712797.8035,236600.85,136371.77,55029,52019.58,163071.16,259339.6,2692070.605,428001.62,474430.34,3594502.565
12184,3863493.936,6875760.586,3179749.063,321224.63,662272.99,386728.5,328964.69,525474.96,164360.77,13919003.58,1370226.12,1018800.42,16308030.12
12185,602854.5126,1844622.38,383248.2277,225939.38,94589.13,13966.25,581937.98,271178.06,91748.65,2830725.121,334494.76,944864.69,4110084.571
12186,795090.9298,1615835.763,384805.594,4218.6,71488.1,7910.05,1976.9,72463.59,104550.77,2795732.287,83616.75,178991.26,3058340.297
12187,1204795.01,6830549.012,1139461.106,0,276976.34,42571.15,139786.4,225679.15,126909.45,9174805.128,319547.49,492375,9986727.618
12188,34208.7567,43599.57864,25095.26514,2985,2985,3343.2,2537.25,30387.3,0,102903.6005,9313.2,32924.55,145141.3505
12189,824935.97,1550642.5,738790.6309,105440.62,95364.8,12361.2,38447.24,142458.63,100099.67,3114369.101,213166.62,281005.54,3608541.261
12190,658322.7636,1162682.418,251812.5902,23372.64,182669.55,10606.1,55326.04,260747.54,37906.8,2072817.772,216648.29,353980.38,2643446.442
12191,74108.798,363668.24,132407.3,111976.5,43219,0,0,0,0,570184.338,155195.5,0,725379.838
12192,2803822.632,6768244.343,3006216.46,633599.92,1145955.922,71147.02,243590.05,558119.56,946606.7,12578283.43,1850702.862,1748316.31,16177302.61
12193,2392253.034,3493760.206,1275736.441,243648.68,391055.6,169768.44,400162.15,821346.997,362170.84,7161749.681,804472.72,1583679.987,9549902.388
12194,1365696.083,1885302.281,382498.4498,142768.025,116516.49,21468.33,186596.87,222351.07,43328.56,3633496.813,280752.845,452276.5,4366526.158
12195,1853136.022,2414415.889,556270.7272,90306.82,185261.46,47925.9,328520.27,385964.13,118913.8,4823822.639,323494.18,833398.2,5980715.019
12196,1090525.262,1093468.325,320188.3149,123718.3,235833.19,24517.65,1363070.12,485125.67,70347.6,2504181.902,384069.14,1918543.39,4806794.432
12197,2950676.633,12655032.04,2510310.96,307315.5,921109.05,188002.53,189088.8,899877.96,33066.18,18116019.63,1416427.08,1122032.94,20654479.65
12198,198194.42,1367107.68,660810.588,68872.65,244302.7,28434.05,75573.47,103607.78,184637.37,2226112.688,341609.4,363818.62,2931540.708
12199,349736.041,401000.978,511686.86,0,50363.4,8989.2,117815.12,251104,88098.2,1262423.879,59352.6,457017.32,1778793.799
12200,1738142.411,3365283.167,545271.8769,0,298642.57,90221.65,1521596.605,294690.15,88383.56,5648697.454,388864.22,1904670.315,7942231.989
12201,1175068.599,585691.5828,307924.945,30360,15718,0,413892.34,122485.18,179521.26,2068685.127,46078,715898.78,2830661.907
12202,1585043.051,2524082.531,445678.649,176345.55,334160.72,25856.95,220488,449158.18,22230,4554804.23,536363.22,691876.18,5783043.63
12203,13867.35,51760.63836,34115.367,0,2065.35,3962.1,0,5858.85,1643.85,99743.35536,6027.45,7502.7,113273.5054
12204,45960.36,112545.2208,6339.36,0,0,0,0,0,1686,164844.9408,0,1686,166530.9408
12205,733455.69,2792878.846,486996.3501,216827.58,265362.3,58251.8,52884.6,172128.5,99514.3,4013330.885,540441.68,324527.4,4878299.965
12206,386806.25,1024034.458,484644.2937,117740.645,290002.5,74627.32,9362.5,187839.36,51890.91,1895485.002,482370.465,249092.77,2626948.237
12207,5628918.956,15702946.15,8083182.064,111724,594570.5,472458.471,338961,1226285.7,1643690.46,29415047.17,1178752.971,3208937.16,33802737.31
12208,125925.214,213040.7733,103832.64,67865.8,35828.9,10350,37628.17,59355.87,19299.24,442798.6273,114044.7,116283.28,673126.6073
12209,147823.31,404869.1234,148121.416,46475.4,50158.38,12958.75,79729.98,77411.64,59038.84,700813.8494,109592.53,216180.46,1026586.839
12210,154654.08,572523.329,310912.5256,40777.71,27479.03,14665.25,6227.5,32300.43,8865.25,1038089.935,82921.99,47393.18,1168405.105
12211,624643.73,1878534.766,760175.1201,58783.7,67123.9,2918.5,46324.4,188713.78,126186.09,3263353.616,128826.1,361224.27,3753403.986
12212,3353531.914,4108672.847,1032704.476,255229.09,157242,39779.5,135228.2,235905.66,254599.82,8494909.237,452250.59,625733.68,9572893.507
12213,157662.4657,1280908.252,546642.0789,14506.46,82426.61,46110.19,49861,45756.01,121288.47,1985212.796,143043.26,216905.48,2345161.536
12214,262401.017,770374.8365,230825.8,76151.15,86285.66,19111.25,47048.404,93483.51,141596.53,1263601.653,181548.06,282128.444,1727278.157
12215,826276.75,2022545.127,718352.3442,56712,141757.18,10467.8,36524.16,56882.25,51901.03,3567174.221,208936.98,145307.44,3921418.641
12216,701571.7719,1219502.069,448275.5846,320425.71,335270.76,61748.35,123645,465155.28,157650.37,2369349.426,717444.82,746450.65,3833244.896
12217,1143377.743,2655547.297,1081590.569,173132.45,332574.16,62969.55,295571.64,323269.65,100416.5,4880515.609,568676.16,719257.79,6168449.559
12218,512215.9332,1327871.653,427846.4474,540654.9,114577.73,11992.89,375386.83,596216.06,260434.78,2267934.034,667225.52,1232037.67,4167197.224
12219,676976.6108,1100452.052,168929.4216,46701.49,112451.15,36396.72,120033.48,99527.89,27614.8,1946358.085,195549.36,247176.17,2389083.615
12220,1667123.885,5738660.261,1669640.55,42207.75,197012.19,92626.65,16265,836752.44,48752.1,9075424.696,331846.59,901769.54,10309040.83
12221,203160.22,560844.2185,262238.186,67656.05,56158.445,59086.5,37203.25,58353.9,33254.1,1026242.624,182900.995,128811.25,1337954.869
12222,1215971.993,2969477.538,1047235.735,52062.5,36058.46,3017.25,0,0,0,5232685.266,91138.21,0,5323823.476
12223,455071.274,1603308.32,642532.2678,71935.29,461251.22,114192.99,122360.15,70246.95,74608.65,2700911.861,647379.5,267215.75,3615507.111
12224,738395.9924,2323497.427,335516.4245,99292.27,80155.24,36741.56,93933.25,151160.96,76129.28,3397409.843,216189.07,321223.49,3934822.403
12225,171147.646,633564.2817,155387.0338,0,62254.65,17078.43,22700.5,55829.75,33262.39,960098.9615,79333.08,111792.64,1151224.681
12226,240370.558,502414.2117,171421.252,51932.7,23200.21,30593.77,25008.39,22919.85,31462,914206.0216,105726.68,79390.24,1099322.942
12227,81073.75,535539.274,283677.86,24516,7819.05,6250.8,0,51726.55,128717.9,900290.884,38585.85,180444.45,1119321.184
12228,4117039.053,12372614.32,2561730.667,1830330.49,1257659.41,435164.29,292676.74,1831994.55,570737.44,19051384.04,3523154.19,2695408.73,25269946.96
12229,380137.54,1741904.924,1011127.698,90192.35,238757.81,143060.95,40600.39,262720,119263.77,3133170.161,472011.11,422584.16,4027765.431
12230,1767451.882,3293907.576,849255.2918,197304.65,260318.49,27453.05,129391.44,568772.26,99837.84,5910614.749,485076.19,798001.54,7193692.479
12231,556301.372,2864490.217,597875.759,8280,158581.65,58953.75,39365.16,8434.8,47914.6,4018667.348,225815.4,95714.56,4340197.308
12232,910434.346,2982163.559,955229.6506,23533.33,123885.93,100128.72,64922,51755.38,169550.89,4847827.556,247547.98,286228.27,5381603.806
12233,3004381.25,3538845.517,1571674.812,319646.45,433294.41,60597.9,599036.72,268672.08,95717.05,8114901.578,813538.76,963425.85,9891866.188
12234,4828812.483,7622592.566,2066844.75,141961.9,451136.3,130251.1,189325.2,479512.25,135238.65,14518249.8,723349.3,804076.1,16045675.2
12235,974138.0804,1522532.145,760903.2034,49924.4,68455.81,47809.75,226856.38,232780.68,800650.64,3257573.428,166189.96,1260287.7,4684051.088
12236,2540551.088,3379270.011,1234504.865,43733.5,158354.45,53045.67,397947.73,966743.12,287229.87,7154325.964,255133.62,1651920.72,9061380.304
12237,189363.142,316344.7,97317.25,11925,252547.6,2400,12000,39772,18600,603025.092,266872.6,70372,940269.692
12238,295239.8513,852826.082,612213.0425,87307.03,65268.51,105537.98,77253.91,163810.72,176828.43,1760278.976,258113.52,417893.06,2436285.556
12239,558175.758,1713095.424,587177.2625,75689.5,54801.65,5208.29,132783.81,56257.49,17468.95,2858448.444,135699.44,206510.25,3200658.134
12240,1216573.86,5771731.614,2172354.168,44382.3,176263.7,305420.1,395414.3664,789135.26,305520.94,9160659.642,526066.1,1490070.566,11176796.31
12241,1072104.244,1844540.382,514312.0915,136943.1,178922.25,68031.5234,69446.6,130667.04,122522.14,3430956.718,383896.8734,322635.78,4137489.371
12242,184701.92,784161.1734,280862.643,13569.63,86299.6,84745.02,8436,22237.16,34963.65,1249725.736,184614.25,65636.81,1499976.796
12243,2134790.508,4849331.891,1148058.258,389404.99,561302.85,97011.33,428862.42,303656.75,194527.55,8132180.656,1047719.17,927046.72,10106946.55
12244,715875.9092,1451451.786,422720.3922,137073.18,65708.65,14599.14,95172.16,121312.6,39367.8,2590048.087,217380.97,255852.56,3063281.617
12245,319321.87,802895.3103,139325.25,70641.85,139431.75,0,148727.85,66546.1,71729,1261542.43,210073.6,287002.95,1758618.98
12246,325678.32,428892.03,135059.64,63509.1,127429.41,5254.35,0,187283.31,25769.16,889629.99,196192.86,213052.47,1298875.32
12247,1531875.104,3981777.293,1689606.106,94155.11,58797,42563.93,182462.92,204352.52,76827.84,7203258.503,195516.04,463643.28,7862417.823
12248,197729.7836,740818.8157,268948.0409,57666.45,56540.23,17088.9,40609.9,77135.12,74936.88,1207496.64,131295.58,192681.9,1531474.12
12249,1460662.083,2137073.173,799764.8654,101423.55,303555.65,72635.1,96054.75,120328.65,24553.85,4397500.121,477614.3,240937.25,5116051.671
12250,7526671.034,8669188.546,4040525.012,542066.44,209825.9,47807.4,230268.48,814781.52,350663.28,20236384.59,799699.74,1395713.28,22431797.61
12251,1432884.458,1708192.388,267430.131,296057.42,175853.84,23000,200256.24,195403.36,96554.34,3408506.977,494911.26,492213.94,4395632.177
12252,1965928.473,7508144.046,1550257.613,1098029.45,262469.62,141177.78,934798.1,433539.82,235292.19,11024330.13,1501676.85,1603630.11,14129637.09
